Sample	Total Reads	Total Passed QC	Mapped	Duplicates	Paired in Sequencing	Properly Paired	Self and mate mapped	Singletons	Mate mapped to diff chr	Diff chr (mapQ >= 5)
GRCh38 | M301644.lib1	100.0	100.0	62.74222582054214	0.0	100.0	55.052254467991176	62.376041124716096	0.36618469582604163	0.4203913451131941	0.12139692714607789
GRCh38 | M301645.lib1	100.0	100.0	1.2069004372638354	0.0	100.0	1.0642012164847685	1.1971125777399356	0.00978785952390001	0.00815593285091706	0.0025107987474352203
GRCh38 | M301646.lib1	100.0	100.0	1.926242492157621	0.0	100.0	1.7342859602854814	1.912575350537141	0.013667141620480022	0.010374660486613885	0.0031876135304810525
GRCh38 | M301647.lib1	100.0	100.0	1.3459989492560045	0.0	100.0	1.1912426738874213	1.336329654359707	0.009669294896297715	0.008164590536082981	0.0023264898009388367
GRCh38 | M301648.lib1	100.0	100.0	0.2525613816148477	0.0	100.0	0.2208211382676465	0.2487951112681018	0.003766270346745916	0.0015865413835667171	0.0005649405520118875
GRCh38 | M301649.lib1	100.0	100.0	52.35939000252109	0.0	100.0	47.87971699378309	52.10213112907465	0.2572588734464428	0.25584276955591195	0.07206037752042355
GRCh38 | M301650.lib1	100.0	100.0	59.791189870041414	0.0	100.0	52.92460401568933	59.448015374979455	0.3431744950619548	0.38032593241772505	0.11967049532868305
GRCh38 | M301651.lib1	100.0	100.0	95.74675210975593	0.0	100.0	93.74412020602357	95.44254980166373	0.3042023080921945	0.3220605620054556	0.21059734796854498
GRCh38 | M301652.lib1	100.0	100.0	64.84344377196537	0.0	100.0	55.7211286132832	64.47372791836355	0.369715853601823	0.5216880036672623	0.16550846725706048
GRCh38 | M301653.lib1	100.0	100.0	67.05949120010891	0.0	100.0	60.20211706452267	66.70307082384383	0.35642037626508144	0.34228786809264417	0.09685577590429555
GRCh38 | M301654.lib1	100.0	100.0	66.2137874598636	0.0	100.0	59.01540822439727	65.85565443848711	0.3581330213764781	0.3942298061167986	0.1002583471452357
GRCh38 | M301655.lib1	100.0	100.0	67.32199677087365	0.0	100.0	56.9532909707207	66.92166063959361	0.40033613128003703	0.5583933680165422	0.16617726204077007
GRCh38 | M301656.lib1	100.0	100.0	66.27590937623359	0.0	100.0	58.57886437712878	65.92635255086962	0.34955682536395544	0.41826021868602875	0.11734582721258363
GRCh38 | M301657.lib1	100.0	100.0	62.272208628442584	0.0	100.0	56.543147229950854	61.94112006054846	0.33108856789412044	0.3317694514085688	0.0886940367505085
GRCh38 | M301658.lib1	100.0	100.0	55.38195559208414	0.0	100.0	50.51015166497579	55.13779552838742	0.2441600636967214	0.262299503011468	0.08138668789890714
GRCh38 | M301659.lib1	100.0	100.0	68.35154989505547	0.0	100.0	55.57919385467681	67.87412367748476	0.47742621757071263	0.7244385110727187	0.21729585790367947
GRCh38 | M301660.lib1	100.0	100.0	55.9165328582217	0.0	100.0	48.63955304313398	55.595881388284	0.3206514699377027	0.41010149889898256	0.11315673062588137
GRCh38 | M301661.lib1	100.0	100.0	62.584142897165826	0.0	100.0	54.889752928437844	62.23223818213482	0.351904715031007	0.4533683660566228	0.118595107029008
GRCh38 | M301663.lib1	100.0	100.0	64.56530024238913	0.0	100.0	58.082229370245585	64.25568242450113	0.3096178178880132	0.37715139411863347	0.13720139640532342
GRCh38 | M301664.lib1	100.0	100.0	59.18883568989174	0.0	100.0	55.541982881707064	58.96382971458595	0.22500597530578584	0.2043101640125624	0.056617328874558996
Sscrofa11.1 | M301570.lib1	100.0	100.0	0.002630267324741762	0.0	100.0	0.0002716036911418124	0.0002716036911418124	0.0023586636335999494	0.0	0.0
Sscrofa11.1 | M301571.lib1	100.0	100.0	0.002210211638458955	0.0	100.0	0.0002687354101352079	0.0002687354101352079	0.0019414762283237468	0.0	0.0
Sscrofa11.1 | M301572.lib1	100.0	100.0	0.003951618288706406	0.0	100.0	0.00030413774624458317	0.0003128273961372855	0.0036387908925691196	0.0	0.0
Sscrofa11.1 | M301573.lib1	100.0	100.0	0.0026309132627828726	0.0	100.0	0.00031032454790847413	0.0003148881442012458	0.002316025118581627	0.0	0.0
Sscrofa11.1 | M301574.lib1	100.0	100.0	0.010775091208240934	0.0	100.0	0.0074218470562987335	0.0074218470562987335	0.0033532441519421993	0.0	0.0
Sscrofa11.1 | M301575.lib1	100.0	100.0	0.020016990498154894	0.0	100.0	0.016185987532000845	0.016760637976923953	0.003256352521230939	0.0	0.0
Sscrofa11.1 | M301576.lib1	100.0	100.0	0.002139021039350323	0.0	100.0	0.0006278503050724633	0.0006278503050724633	0.0015111707342778597	0.0	0.0
Sscrofa11.1 | M301577.lib1	100.0	100.0	0.0022149524743095656	0.0	100.0	9.377822975907435e-05	0.00012057200969023845	0.0020943804646193272	0.0	0.0
Sscrofa11.1 | M301578.lib1	100.0	100.0	0.0031191301881845924	0.0	100.0	0.00032216368140873725	0.0003681870644671283	0.0027509431237174643	0.0	0.0
Sscrofa11.1 | M301579.lib1	100.0	100.0	0.0013993366004782567	0.0	100.0	0.0002997070848686462	0.0003081495379635376	0.0010911870625147189	0.0	0.0
Sscrofa11.1 | M301580.lib1	100.0	100.0	0.0032894385944050386	0.0	100.0	0.00036549317715611545	0.00036549317715611545	0.0029239454172489236	0.0	0.0
Sscrofa11.1 | M301581.lib1	100.0	100.0	0.01636815688579686	0.0	100.0	0.011589132977535003	0.012783888954600467	0.0035842679311963925	0.0005973779885327322	0.0005973779885327322
Sscrofa11.1 | M301582.lib1	100.0	100.0	0.002679976991458683	0.0	100.0	0.0002645837157172585	0.00030299102928911856	0.0023769859621695644	0.0	0.0
Sscrofa11.1 | M301583.lib1	100.0	100.0	0.0042779995481774325	0.0	100.0	0.00035649996234811936	0.0003784384215695421	0.00389956112660789	0.0	0.0
Sscrofa11.1 | M301584.lib1	100.0	100.0	0.0025489829558006357	0.0	100.0	0.0002664746534770159	0.00029268527513049287	0.0022562976806701426	0.0	0.0
Sscrofa11.1 | M301585.lib1	100.0	100.0	0.0168903718979615	0.0	100.0	0.012022404451387445	0.013350031936816732	0.0035403399611447692	7.375708252384936e-05	0.0
Sscrofa11.1 | M301586.lib1	100.0	100.0	0.04160887656033287	0.0	100.0	0.03698566805362922	0.03698566805362922	0.004623208506703652	0.0	0.0
Sscrofa11.1 | M301587.lib1	100.0	100.0	0.0016736120810051896	0.0	100.0	0.0002546800992833984	0.0002546800992833984	0.0014189319817217911	0.0	0.0
Sscrofa11.1 | M301588.lib1	100.0	100.0	0.0019189084183726317	0.0	100.0	0.00018797470220793127	0.00018797470220793127	0.0017309337161647003	0.0	0.0
Sscrofa11.1 | M301589.lib1	100.0	100.0	0.0026069265630536804	0.0	100.0	8.942477397499575e-05	8.942477397499575e-05	0.0025175017890786845	0.0	0.0
Sscrofa11.1 | M301590.lib1	100.0	100.0	0.0314501209620037	0.0	100.0	0.016792372278354915	0.02703856553294436	0.004411555429059343	0.0	0.0
Sscrofa11.1 | M301591.lib1	100.0	100.0	0.0030944057713721464	0.0	100.0	0.0005723262572310112	0.0005723262572310112	0.0025220795141411355	0.0	0.0
Sscrofa11.1 | M301592.lib1	100.0	100.0	0.06993566232678772	0.0	100.0	0.051510908238452384	0.05974324517153838	0.01019241715524933	0.002587305893255599	0.0014112577599575994
Sscrofa11.1 | M301593.lib1	100.0	100.0	0.00191118465641305	0.0	100.0	8.718489429015114e-05	0.0001147169661712515	0.0017964676902417988	2.29433932342503e-05	6.883017970275091e-06
Sscrofa11.1 | M301594.lib1	100.0	100.0	0.0014369147525551693	0.0	100.0	0.00016925621625189726	0.00019393941445529893	0.0012429753380998705	3.5261711719145266e-06	0.0
Sscrofa11.1 | M301595.lib1	100.0	100.0	0.0024716153705062437	0.0	100.0	0.00023388180731334141	0.00027748689003277797	0.0021941284804734653	0.0	0.0
Sscrofa11.1 | M301596.lib1	100.0	100.0	0.027554297351430584	0.0	100.0	0.020420951336593225	0.022658863811836318	0.004895433539594267	0.0	0.0
Sscrofa11.1 | M301597.lib1	100.0	100.0	0.0020491299989870613	0.0	100.0	0.0003923865955507138	0.00040328622320490035	0.001645843775782161	0.0	0.0
Sscrofa11.1 | M301598.lib1	100.0	100.0	0.0032603735484374847	0.0	100.0	0.00020645137164538433	0.00021034668054435382	0.0030500268678931306	0.0	0.0
Sscrofa11.1 | M301599.lib1	100.0	100.0	0.002344966616988321	0.0	100.0	0.0005966978074143885	0.0006022744224369529	0.0017426921945513682	5.576615022564379e-06	0.0
Sscrofa11.1 | M301600.lib1	100.0	100.0	0.016854979754194907	0.0	100.0	0.011104457249822527	0.013351787883715181	0.0035031918704797257	0.0	0.0
Sscrofa11.1 | M301601.lib1	100.0	100.0	0.026647621735576797	0.0	100.0	0.019770816126395686	0.022779418580412422	0.0038682031551643737	0.0	0.0
Sscrofa11.1 | M301602.lib1	100.0	100.0	0.0020573255658668534	0.0	100.0	0.00017748055057654195	0.00017748055057654195	0.0018798450152903118	0.0	0.0
Sscrofa11.1 | M301603.lib1	100.0	100.0	0.0018671859047878756	0.0	100.0	0.00016597208042558892	0.00019086789248942725	0.0016763180122984483	0.0	0.0
Sscrofa11.1 | M301604.lib1	100.0	100.0	0.002292216325420847	0.0	100.0	0.00023323635671504867	0.00023323635671504867	0.0020589799687057986	0.0	0.0
Sscrofa11.1 | M301605.lib1	100.0	100.0	0.018239044356667608	0.0	100.0	0.014247102572944134	0.014797715232768061	0.003441329123899549	0.0	0.0
Sscrofa11.1 | M301606.lib1	100.0	100.0	0.002836159786589398	0.0	100.0	0.00016844304597412907	0.00018949842672089524	0.0026466613598685033	0.0	0.0
Sscrofa11.1 | M301607.lib1	100.0	100.0	0.02351187444849424	0.0	100.0	0.0176101083925969	0.01827643681826273	0.005235437630231511	0.0	0.0
Sscrofa11.1 | M301608.lib1	100.0	100.0	0.0017633256653069114	0.0	100.0	0.00010821854263616423	0.00010821854263616423	0.0016551071226707469	0.0	0.0
Sscrofa11.1 | M301609.lib1	100.0	100.0	0.0014772683330514821	0.0	100.0	9.979134698538359e-05	0.00010335532366343301	0.001373913009388049	0.0	0.0
Sscrofa11.1 | M301610.lib1	100.0	100.0	0.7837609218007623	0.0	100.0	0.7591257684222974	0.7729733177950344	0.010787604005727803	0.00015559044239030486	2.593174039838414e-05
Sscrofa11.1 | M301611.lib1	100.0	100.0	0.05311236996047902	0.0	100.0	0.04565276743793984	0.04654791974064454	0.006564450219834486	0.0	0.0
Sscrofa11.1 | M301612.lib1	100.0	100.0	0.24706348231742398	0.0	100.0	0.23387278148555438	0.24284135422688835	0.004222128090535672	0.0008278682530462103	0.0004415297349579788
Sscrofa11.1 | M301613.lib1	100.0	100.0	0.027299045417828696	0.0	100.0	0.019103435670359607	0.0195161642187933	0.007782881199035394	0.0	0.0
Sscrofa11.1 | M301614.lib1	100.0	100.0	0.022467720835605248	0.0	100.0	0.014870721704141604	0.015571154248177259	0.00689656658742799	0.00010775885292856234	0.0
Sscrofa11.1 | M301615.lib1	100.0	100.0	0.050201696888562915	0.0	100.0	0.03756226256555594	0.041478707003670776	0.008722989884892137	0.0	0.0
Sscrofa11.1 | M301616.lib1	100.0	100.0	0.02686430947684517	0.0	100.0	0.017020196072658755	0.01858421409014632	0.008280095386698855	4.600052992610475e-05	0.0
Sscrofa11.1 | M301617.lib1	100.0	100.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0
Sscrofa11.1 | M301618.lib1	100.0	100.0	0.0016262584614011872	0.0	100.0	0.00014391667800010507	0.00015830834580011556	0.0014679501156010717	0.0	0.0
Sscrofa11.1 | M301619.lib1	100.0	100.0	0.022875741580372616	0.0	100.0	0.016253816386054228	0.01735747058510729	0.005518270995265324	0.0	0.0
Sscrofa11.1 | M301620.lib1	100.0	100.0	0.002789487654341289	0.0	100.0	0.00028877514178658926	0.00029278590764473633	0.0024967017466965527	0.0	0.0
Sscrofa11.1 | M301621.lib1	100.0	100.0	0.0035338056570857184	0.0	100.0	0.0019264289124913004	0.002293944700828215	0.0012398609562575035	1.2115905110008176e-05	6.057952555004088e-06
Sscrofa11.1 | M301622.lib1	100.0	100.0	0.003166140134042453	0.0	100.0	0.00041523149298917423	0.0004367089840058556	0.0027294311500365978	2.1477491016681424e-05	1.9687700098624638e-05
Sscrofa11.1 | M301623.lib1	100.0	100.0	0.022443379537785066	0.0	100.0	0.01609836986506888	0.01707218429925074	0.005371195238534324	0.0	0.0
Sscrofa11.1 | M301624.lib1	100.0	100.0	0.004407261982279365	0.0	100.0	0.002342254198825259	0.002370934862484344	0.0020363271197950212	0.0	0.0
Sscrofa11.1 | M301625.lib1	100.0	100.0	0.0018538356249577905	0.0	100.0	8.632050581843369e-05	9.865200664963851e-05	0.0017551836183081519	0.0	0.0
Sscrofa11.1 | M301626.lib1	100.0	100.0	0.014646386199664125	0.0	100.0	0.012578865490577492	0.01261361373778903	0.002032772461875092	0.0	0.0
Sscrofa11.1 | M301627.lib1	100.0	100.0	0.0018368408226462469	0.0	100.0	0.0005591285480433896	0.0005715536268887983	0.0012652871957574486	0.0	0.0
Sscrofa11.1 | M301628.lib1	100.0	100.0	0.029295228259844385	0.0	100.0	0.026103715587633698	0.026103715587633698	0.0031915126722106895	0.0	0.0
Sscrofa11.1 | M301629.lib1	100.0	100.0	0.002243751467822966	0.0	100.0	0.00025935378183200824	0.00028665417991958803	0.001957097287903378	0.0	0.0
Sscrofa11.1 | M301630.lib1	100.0	100.0	0.12775290139815407	0.0	100.0	0.12011331444759206	0.12274513387553687	0.005007767522617198	7.310609522068903e-05	0.0
Sscrofa11.1 | M301631.lib1	100.0	100.0	0.0020013078866883234	0.0	100.0	0.00010509151003157863	0.00010509151003157863	0.001896216376656745	0.0	0.0
Sscrofa11.1 | M301632.lib1	100.0	100.0	0.001781605148699937	0.0	100.0	8.067645956377073e-05	8.515848509509133e-05	0.0016964466636048454	0.0	0.0
Sscrofa11.1 | M301633.lib1	100.0	100.0	0.014632953616439723	0.0	100.0	0.009630088494366399	0.010483819743866965	0.004149133872572756	0.0	0.0
Sscrofa11.1 | M301634.lib1	100.0	100.0	0.0029827697022049913	0.0	100.0	0.00028311034461606696	0.00028648070586149635	0.002696288996343495	0.0	0.0
Sscrofa11.1 | M301635.lib1	100.0	100.0	0.05960338467549481	0.0	100.0	0.05194228124676797	0.05247855848677885	0.00712482618871596	0.0	0.0
Sscrofa11.1 | M301636.lib1	100.0	100.0	0.0029532693258404285	0.0	100.0	0.0003401803404338378	0.0003830178647847655	0.0025702514610556632	0.0	0.0
Sscrofa11.1 | M301637.lib1	100.0	100.0	0.031958391427631475	0.0	100.0	0.024125452352231604	0.026631992856359563	0.005326398571271912	0.0	0.0
Sscrofa11.1 | M301638.lib1	100.0	100.0	0.0031602731522718235	0.0	100.0	0.0004428408238852237	0.0004468666495569076	0.002713406502714916	0.0	0.0
Sscrofa11.1 | M301639.lib1	100.0	100.0	0.002782545606695423	0.0	100.0	0.0005945610270716716	0.0006262709485154941	0.002156274658179929	0.0	0.0
Sscrofa11.1 | M301640.lib1	100.0	100.0	0.0030992048650871976	0.0	100.0	0.0006098288574474075	0.0007008480899022444	0.002398356775184953	3.185673135919293e-05	1.820384649096739e-05
Sscrofa11.1 | M301641.lib1	100.0	100.0	0.002374975322385911	0.0	100.0	0.00013242709060992607	0.0001568215546696493	0.0022181537677162617	0.0	0.0
Sscrofa11.1 | M301642.lib1	100.0	100.0	0.0023519105810040695	0.0	100.0	0.0006161683542699017	0.0006564407957254508	0.0016954697852786186	0.0	0.0
Sscrofa11.1 | M301643.lib1	100.0	100.0	0.0027470059744868053	0.0	100.0	0.0003737696497838667	0.00038582673526076566	0.0023611792392260397	0.0	0.0
Sscrofa11.1 | M301644.lib1	100.0	100.0	0.05495528124025392	0.0	100.0	0.05080534009396473	0.05105685167858832	0.0038984295616656104	0.00025151158462358777	0.00012575579231179388
Sscrofa11.1 | M301645.lib1	100.0	100.0	0.0021248438314734265	0.0	100.0	4.122271983458147e-05	5.2465279789467324e-05	0.0020723785516839595	0.0	0.0
Sscrofa11.1 | M301646.lib1	100.0	100.0	0.00318945891392154	0.0	100.0	0.0005423371432579137	0.0005792308264727377	0.002610228087448802	1.1068104964447219e-05	0.0
Sscrofa11.1 | M301647.lib1	100.0	100.0	0.001928691789960218	0.0	100.0	0.00015429534319681744	0.00015815272677673789	0.0017705390631834802	3.857383579920436e-06	0.0
Sscrofa11.1 | M301648.lib1	100.0	100.0	0.001641062084046841	0.0	100.0	8.028217389581669e-05	8.028217389581669e-05	0.0015607799101510244	0.0	0.0
Sscrofa11.1 | M301649.lib1	100.0	100.0	0.049336226154723654	0.0	100.0	0.04448868143612363	0.04598371859232738	0.0033525075623962817	0.0	0.0
Sscrofa11.1 | M301650.lib1	100.0	100.0	0.029005789196689155	0.0	100.0	0.024520357877613513	0.024520357877613513	0.0044854313190756424	0.0	0.0
Sscrofa11.1 | M301651.lib1	100.0	100.0	0.03193350925532351	0.0	100.0	0.023087064123781188	0.023302831078209046	0.008630678177114461	0.0	0.0
Sscrofa11.1 | M301652.lib1	100.0	100.0	0.018870628702465125	0.0	100.0	0.014809860500668832	0.014809860500668832	0.0040607682017962925	0.0	0.0
Sscrofa11.1 | M301653.lib1	100.0	100.0	0.0538362288289598	0.0	100.0	0.04588573090063241	0.04997455840662935	0.00386167042233045	0.0	0.0
Sscrofa11.1 | M301654.lib1	100.0	100.0	0.07127503111211675	0.0	100.0	0.06618395746125127	0.06618395746125127	0.005091073650865482	0.0	0.0
Sscrofa11.1 | M301655.lib1	100.0	100.0	0.02721940597304986	0.0	100.0	0.02224381563389021	0.02224381563389021	0.004975590339159652	0.0	0.0
Sscrofa11.1 | M301656.lib1	100.0	100.0	0.036535999275746564	0.0	100.0	0.0336260524307756	0.0336260524307756	0.0029099468449709652	0.0	0.0
Sscrofa11.1 | M301657.lib1	100.0	100.0	0.030582916133782525	0.0	100.0	0.024543029875386604	0.025118257138090974	0.005464658995691548	0.0	0.0
Sscrofa11.1 | M301658.lib1	100.0	100.0	0.030037202704072032	0.0	100.0	0.02678015662772687	0.02750394464469246	0.002533258059379569	0.0	0.0
Sscrofa11.1 | M301659.lib1	100.0	100.0	0.052429821394805155	0.0	100.0	0.045840281000922536	0.04755929153845713	0.00487052985634802	0.0	0.0
Sscrofa11.1 | M301660.lib1	100.0	100.0	0.01452513966480447	0.0	100.0	0.010614525139664804	0.010614525139664804	0.003910614525139664	0.0	0.0
Sscrofa11.1 | M301661.lib1	100.0	100.0	0.022996494312200407	0.0	100.0	0.017886162242822537	0.017886162242822537	0.0051103320693778684	0.0	0.0
Sscrofa11.1 | M301663.lib1	100.0	100.0	0.026050712052796108	0.0	100.0	0.024313997915943037	0.024313997915943037	0.001736714136853074	0.0	0.0
Sscrofa11.1 | M301664.lib1	100.0	100.0	0.031599537685024735	0.0	100.0	0.029195225035077207	0.029195225035077207	0.002404312649947534	0.0	0.0
